Printing Modifier Definitions:
Tag: none, Categories: none
Tag: country_subsidies_bg_agriculture, Categories: country
Tag: country_subsidies_bg_ranching, Categories: country
Tag: country_subsidies_bg_plantations, Categories: country
Tag: country_subsidies_bg_service, Categories: country
Tag: country_subsidies_bg_manufacturing, Categories: country
Tag: country_subsidies_bg_infrastructure, Categories: country
Tag: country_subsidies_bg_trade, Categories: country
Tag: country_mandate_subsidies, Categories: country
Tag: country_allow_multiple_alliances, Categories: country
Tag: state_disallow_incorporation, Categories: state
Tag: market_disallow_trade_routes, Categories: market
Tag: country_ignores_landing_craft_penalty, Categories: country
Tag: country_private_buildings_protected, Categories: country
Tag: country_government_buildings_protected, Categories: country
Tag: country_all_buildings_protected, Categories: country
Tag: country_disable_investment_pool, Categories: country
Tag: country_cannot_enact_laws, Categories: country
Tag: country_must_have_movement_to_enact_laws, Categories: country
Tag: country_disallow_aggressive_plays, Categories: country
Tag: character_battle_condition_dug_in_mult, Categories: character
Tag: character_battle_condition_charted_terrain_mult, Categories: character
Tag: character_battle_condition_rapid_advance_mult, Categories: character
Tag: character_battle_condition_camouflaged_mult, Categories: character
Tag: character_battle_condition_logistics_secured_mult, Categories: character
Tag: character_battle_condition_mud_mult, Categories: character
Tag: character_battle_condition_broken_supply_line_mult, Categories: character
Tag: character_battle_condition_exhausted_mult, Categories: character
Tag: character_battle_condition_lost_mult, Categories: character
Tag: character_battle_condition_surprise_maneuver_mult, Categories: character
Tag: character_battle_condition_aggressive_maneuver_mult, Categories: character
Tag: character_battle_condition_careful_maneuver_mult, Categories: character
Tag: character_battle_condition_blunder_mult, Categories: character
Tag: character_battle_condition_poor_visibility_mult, Categories: character
Tag: character_battle_condition_good_visibility_mult, Categories: character
Tag: character_battle_condition_rough_waters_mult, Categories: character
Tag: character_battle_condition_strong_winds_mult, Categories: character
Tag: character_battle_condition_death_from_below_mult, Categories: character
Tag: character_battle_condition_ramming_maneuver_mult, Categories: character
Tag: character_expedition_events_explorer_mult, Categories: character
Tag: country_expedition_events_explorer_mult, Categories: country
Tag: interest_group_in_government_attraction_mult, Categories: interest_group
Tag: unit_offense_flat_add, Categories: unit
Tag: unit_offense_flat_mult, Categories: unit
Tag: unit_defense_flat_add, Categories: unit
Tag: unit_defense_flat_mult, Categories: unit
Tag: unit_offense_elevated_add, Categories: unit
Tag: unit_offense_elevated_mult, Categories: unit
Tag: unit_defense_elevated_add, Categories: unit
Tag: unit_defense_elevated_mult, Categories: unit
Tag: unit_offense_forested_add, Categories: unit
Tag: unit_offense_forested_mult, Categories: unit
Tag: unit_defense_forested_add, Categories: unit
Tag: unit_defense_forested_mult, Categories: unit
Tag: unit_offense_hazardous_add, Categories: unit
Tag: unit_offense_hazardous_mult, Categories: unit
Tag: unit_defense_hazardous_add, Categories: unit
Tag: unit_defense_hazardous_mult, Categories: unit
Tag: unit_offense_developed_add, Categories: unit
Tag: unit_offense_developed_mult, Categories: unit
Tag: unit_defense_developed_add, Categories: unit
Tag: unit_defense_developed_mult, Categories: unit
Tag: unit_offense_water_add, Categories: unit
Tag: unit_offense_water_mult, Categories: unit
Tag: unit_defense_water_add, Categories: unit
Tag: unit_defense_water_mult, Categories: unit
Tag: building_advanced_military_manufactories_throughput_add, Categories: building
Tag: building_aircraft_manufactories_throughput_add, Categories: building
Tag: building_combustion_plant_throughput_add, Categories: building
Tag: building_computer_manufactories_throughput_add, Categories: building
Tag: building_electronics_manufactories_throughput_add, Categories: building
Tag: building_explosives_industry_throughput_add, Categories: building
Tag: building_furniture_manufacturies_throughput_add, Categories: building
Tag: building_group_bg_automobile_manufactories_throughput_add, Categories: building
Tag: building_group_bg_bureaucracy_throughput_add, Categories: building
Tag: building_group_bg_electronics_throughput_add, Categories: building
Tag: building_group_bg_financial_services_throughput_add, Categories: building
Tag: building_group_bg_fossil_fuels_throughput_add, Categories: building
Tag: building_group_bg_government_throughput_add, Categories: building
Tag: building_group_bg_media_throughput_add, Categories: building
Tag: building_group_bg_motor_industry_throughput_add, Categories: building
Tag: building_group_bg_renewable_power_throughput_add, Categories: building
Tag: building_group_bg_research_institutes_throughput_add, Categories: building
Tag: building_group_bg_solar_power_throughput_add, Categories: building
Tag: building_group_bg_technology_throughput_add, Categories: building
Tag: building_group_bg_telecommunications_throughput_add, Categories: building
Tag: building_group_bg_wind_power_throughput_add, Categories: building
Tag: building_group_bg_fossil_fuels_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_tax_mult, Categories: building
Tag: building_group_bg_phosphorus_mining_tax_mult, Categories: building
Tag: building_group_bg_slums_throughput_add, Categories: building
Tag: building_group_bg_housing_throughput_add, Categories: building
Tag: building_group_bg_urban_facilities_throughput_add, Categories: building
Tag: goods_input_aircraft_carriers_add, Categories: goods
Tag: goods_input_aluminum_add, Categories: goods
Tag: goods_input_aluminum_mult, Categories: goods
Tag: goods_input_batteries_add, Categories: goods
Tag: goods_input_bauxite_add, Categories: goods
Tag: goods_input_biological_weapon_add, Categories: goods
Tag: goods_input_bonds_add, Categories: goods
Tag: goods_input_cargo_ships_add, Categories: goods
Tag: goods_input_chemical_weapon_add, Categories: goods
Tag: goods_input_commercial_aircraft_add, Categories: goods
Tag: goods_input_computers_add, Categories: goods
Tag: goods_input_consumer_electronics_add, Categories: goods
Tag: goods_input_copper_add, Categories: goods
Tag: goods_input_electronics_add, Categories: goods
Tag: goods_input_electronics_mult, Categories: goods
Tag: goods_input_engines_mult, Categories: goods
Tag: goods_input_financial_services_add, Categories: goods
Tag: goods_input_furniture_add, Categories: goods
Tag: goods_input_glass_mult, Categories: goods
Tag: goods_input_gold_add, Categories: goods
Tag: goods_input_healthcare_add, Categories: goods
Tag: goods_input_high_quality_fabric_add, Categories: goods
Tag: goods_input_household_appliances_add, Categories: goods
Tag: goods_input_housing_add, Categories: goods
Tag: goods_input_lift_capacity_add, Categories: goods
Tag: goods_input_media_add, Categories: goods
Tag: goods_input_military_aircraft_add, Categories: goods
Tag: goods_input_missiles_add, Categories: goods
Tag: goods_input_natural_gas_add, Categories: goods
Tag: goods_input_nuclear_weapon_add, Categories: goods
Tag: goods_input_pharmaceuticals_add, Categories: goods
Tag: goods_input_phosphorus_add, Categories: goods
Tag: goods_input_plastics_add, Categories: goods
Tag: goods_input_professional_services_add, Categories: goods
Tag: goods_input_rare_earth_elements_add, Categories: goods
Tag: goods_input_recreational_drugs_add, Categories: goods
Tag: goods_input_refined_fuel_add, Categories: goods
Tag: goods_input_refined_uranium_add, Categories: goods
Tag: goods_input_semiconductors_add, Categories: goods
Tag: goods_input_sensors_add, Categories: goods
Tag: goods_input_services_add, Categories: goods
Tag: goods_input_steel_mult, Categories: goods
Tag: goods_input_submarines_add, Categories: goods
Tag: goods_input_surface_ships_add, Categories: goods
Tag: goods_input_telecommunications_add, Categories: goods
Tag: goods_input_uranium_add, Categories: goods
Tag: goods_output_aircraft_carriers_add, Categories: goods
Tag: goods_output_aluminum_add, Categories: goods
Tag: goods_output_batteries_add, Categories: goods
Tag: goods_output_bauxite_add, Categories: goods
Tag: goods_output_bonds_add, Categories: goods
Tag: goods_output_cargo_ships_add, Categories: goods
Tag: goods_output_chemical_weapon_add, Categories: goods
Tag: goods_output_commercial_aircraft_add, Categories: goods
Tag: goods_output_computers_add, Categories: goods
Tag: goods_output_consumer_electronics_add, Categories: goods
Tag: goods_output_copper_add, Categories: goods
Tag: goods_output_electronics_add, Categories: goods
Tag: goods_output_financial_services_add, Categories: goods
Tag: goods_output_financial_services_mult, Categories: goods
Tag: goods_output_healthcare_add, Categories: goods
Tag: goods_output_high_quality_fabric_add, Categories: goods
Tag: goods_output_high_quality_fabric_mult, Categories: goods
Tag: goods_output_household_appliances_add, Categories: goods
Tag: goods_output_housing_add, Categories: goods
Tag: goods_output_lift_capacity_add, Categories: goods
Tag: goods_output_luxury_cars_add, Categories: goods
Tag: goods_output_media_add, Categories: goods
Tag: goods_output_media_mult, Categories: goods
Tag: goods_output_military_aircraft_add, Categories: goods
Tag: goods_output_missiles_add, Categories: goods
Tag: goods_output_natural_gas_add, Categories: goods
Tag: goods_output_nuclear_weapon_add, Categories: goods
Tag: goods_output_pharmaceuticals_add, Categories: goods
Tag: goods_output_phosphorus_add, Categories: goods
Tag: goods_output_plastics_add, Categories: goods
Tag: goods_output_professional_services_add, Categories: goods
Tag: goods_output_professional_services_mult, Categories: goods
Tag: goods_output_rare_earth_elements_add, Categories: goods
Tag: goods_output_recreational_drugs_add, Categories: goods
Tag: goods_output_refined_fuel_add, Categories: goods
Tag: goods_output_refined_uranium_add, Categories: goods
Tag: goods_output_semiconductors_add, Categories: goods
Tag: goods_output_sensors_add, Categories: goods
Tag: goods_output_submarines_add, Categories: goods
Tag: goods_output_surface_ships_add, Categories: goods
Tag: goods_output_telecommunications_add, Categories: goods
Tag: goods_output_tourism_add, Categories: goods
Tag: goods_output_tourism_mult, Categories: goods
Tag: goods_output_uranium_add, Categories: goods
Tag: goods_output_wood_mult, Categories: goods
Tag: building_paper_manufactories_throughput_add, Categories: building
Tag: building_pharmaceutical_industry_throughput_add, Categories: building
Tag: building_phosphorus_mine_throughput_add, Categories: building
Tag: building_skyscraper_throughput_add, Categories: building
Tag: building_small_arms_manufactories_throughput_add, Categories: building
Tag: building_steelworks_throughput_add, Categories: building
Tag: building_synthetics_plant_throughput_add, Categories: building
